name,series,brand,price,gender,made_in,movement,case_material,strap_material,glass,reference_number
Casio - EDIFICE - ERA - 201BK - 1AVDF,Unknown,Unknown,"EGP 21,995.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - G - 1400 - 1ADR,Unknown,Unknown,"EGP 20,695.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - G - 7900 - 1DR,Unknown,Unknown,"EGP 7,395.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - G - 7900 - 2DR,Unknown,Unknown,"EGP 7,395.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - Shock - G - 9300 - 1DR,G-Shock,"
      Casio","EGP 16,250.00",Men,China,Quartz,Resin,Resin,Mineral,G-9300-1DR
Casio - G - Shock - G - 9300GB - 1DR,G-Shock,"
      Casio","EGP 16,295.00",Men,China,Quartz,Resin,Resin,Mineral,G-9300GB-1DR
Casio - G - SHOCK - GA - 1000 - 1ADR,G-Shock,"
      Casio","EGP 20,550.00",Men,China,Quartz,Resin,Resin,Mineral,GA-1000-1ADR
Casio - G - Shock - GA - 100 - 1A1DR,G-Shock,"
      Casio","EGP 8,295.00",Men,China,Quartz,Resin,Resin,Mineral,GA-100-1A1DR
Casio - G - SHOCK - GA - 100 - 1A4DR,G-Shock,"
      Casio","EGP 8,295.00",Men,China,Quartz,Resin,Resin,Mineral,GA-100-1A4DR
Casio - G - Shock - GA - 100CB - 1ADR,G-Shock,"
      Casio","EGP 8,495.00",Men,China,Quartz,Resin,Resin,Mineral,GA-100CB-1ADR
Casio - G - Shock - GA - 100CF - 1A9DR,G-Shock,"
      Casio","EGP 9,750.00",Men,China,Quartz,Resin,Resin,Mineral,GA-100CF-1A9DR
Casio - G - Shock - GA - 110GB - 1ADR,G-Shock,"
      Casio","EGP 12,450.00",Unisex,China,Quartz,Resin,Resin,Mineral,GA-110GB-1ADR
Casio - G - SHOCK - GD - 100GB - 1DR,Unknown,Unknown,"EGP 8,695.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - GD - 120CM - 5DR,Unknown,Unknown,"EGP 9,995.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - GD - X6900CM - 5DR,Unknown,Unknown,"EGP 11,395.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - GD - X6900CM - 8DR,Unknown,Unknown,"EGP 11,395.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - GD - X6900HT - 2DR,Unknown,Unknown,"EGP 11,395.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - GLX - 6900 - 1DR,Unknown,Unknown,"EGP 7,995.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - GMA - S110VC - 3ADR,Unknown,Unknown,"EGP 12,350.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - GST - 210B - 1A9DR,Unknown,Unknown,"EGP 24,650.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - Shock - GST - S100G - 1ADR,G-Shock,"
      Casio","EGP 21,495.00",Men,China,Quartz,Stainless steel,Resin,Mineral,GST-S100G-1ADR
Casio - G - SHOCK - GST - S110 - 1ADR,Unknown,Unknown,"EGP 21,495.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - GST - S110D - 1ADR,Unknown,Unknown,"EGP 25,995.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - GA - 300 - 7ADR,Unknown,Unknown,"EGP 11,750.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - GA - 300BA - 1ADR,Unknown,Unknown,"EGP 11,995.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - SHOCK - GA - 400 - 1ADR,Unknown,Unknown,"EGP 10,850.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - Shock - GA - 400 - 1BDR,G-Shock,"
      Casio","EGP 9,695.00",Men,China,Quartz,Resin,Resin,Mineral,GA-400-1BDR
Casio - G - Shock - GA - 400GB - 1A9DR,G-Shock,"
      Casio","EGP 10,895.00",Unisex,China,Quartz,Resin,Resin,Mineral,GA-400GB-1A9DR
Casio - G - Shock - GA - 700 - 1ADR,G-Shock,"
      Casio","EGP 7,995.00",men,China,Quartz,Resin,Resin,Mineral,GA-700-1ADR
Tommy Hilfiger - Alex - 178.1527,Unknown,Unknown,"EGP 15,500.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Michael Kors - Lauryn - MK3900,Unknown,Unknown,"EGP 19,995.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lacoste - 12.12 - 2001063,12.12,"
      Lacoste","EGP 5,900.00",Women,China,Quartz,Synthetic,Silicone,Scratch Resistant Mineral,2001063
Tommy Hilfiger - Communion - 178.1803,Communion,Unknown,"EGP 7,315.00",Unisex,China,Unknown,Stainless Steel,Rubber,Mineral,178.1803
Casio - G - Shock - GBD - 100 - 2DR,G-Shock,"
      Casio","EGP 10,595.00",Men,China,Quartz,Resin,Resin,Mineral,GBD-100-2DR
Gucci - G - timeless - YA126.456,G-timeless,Unknown,"EGP 57,390.00",Unisex,Switzerland,Unknown,Stainless Steel,Stainless Steel,Scratch Resistant Sapphire,0
MVMT - Blacktop - 28000007 - D,Blacktop,Unknown,"EGP 4,295.00",Unisex,Unknown,Unknown,Stainless Steel,Leather,Mineral,28000007-D
MVMT - Chrono - D - MC01 - SBRL,Chrono,Unknown,"EGP 3,245.00",Unisex,Unknown,Unknown,Stainless steel,Leather,Mineral,D-MC01-SBRL
MVMT - Natural Tan - D - MC01 - RGDBR,Natural Tan,Unknown,"EGP 3,245.00",Unisex,Unknown,Unknown,Stainless steel,Leather,Mineral,D-MC01-RGDBR
MVMT - Classic - D - MM01 - BROGR,Classic,Unknown,"EGP 2,595.00",Unisex,Unknown,Unknown,Stainless Steel,Stainless Steel,Mineral,D-MM01-BROGR
MVMT - Coronada - 28000001 - D,Coronada,Unknown,"EGP 3,375.00",Unisex,Unknown,Unknown,Stainless Steel,Stainless Steel,Mineral,28000001-D
Armani Exchange - Outerbanks - AX1327,Outerbanks,"
      Armani Exchange","EGP 10,495.00",Men,China,Quartz,Stainless Steel,Silicone,Mineral,AX1327
Armani Exchange - Hampton - AX2101,Hampton,"
      Armani Exchange","EGP 12,550.00",Men,China,Quartz,Stainless Steel,Leather,Mineral,AX2101
Armani Exchange - HAMPTON - AX2144,Unknown,Unknown,"EGP 14,875.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Armani Exchange - LOLA - AX5535,Unknown,"
      armani","EGP 12,550.00",Women,China,Quartz,STAINLESS STEEL,Stainlees Steel,Mineral,AX5535
Armani Exchange - Lola - AX5536,Lola,"
      Armani Exchange","EGP 13,850.00",Women,China,Quartz,Plated Stainless Steel,Stainlees Steel,Mineral,AX5536
Armani Exchange - Lola - AX5537,Lola,"
      Armani Exchange","EGP 12,375.00",Women,China,Quartz,Stainless steel,Stainless Steel,Mineral,AX5537
Calvin Klein - K2227136,Unknown,Unknown,"EGP 6,080.00",Unisex,Switzerland,Unknown,Stainless steel,Leather,Mineral,K2227136
Calvin Klein - CK Spellbound - K5V231Q4,Unknown,Unknown,"EGP 3,295.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Calvin Klein - CK Bold - K5A315C6,CK Bold,"
      Calvin Klein","EGP 6,995.00",Men,Switzerland,Quartz,Stainless Steel,Leather,Mineral,K5A315C6
Calvin Klein - CK Bold - K5A316C1,Unknown,Unknown,"EGP 9,230.00",Unisex,Switzerland,Unknown,Stainless Steel,Leather,Mineral,K5A316C1
Calvin Klein - CK Cheers - K8N23646,Unknown,Unknown,"EGP 10,550.00",Unisex,Switzerland,Unknown,Stainless Steel,Stainless Steel,Mineral,K8N23646
Calvin Klein - CK City - K2G2G5C6,CK City,"
      Calvin Klein","EGP 8,700.00",men,Switzerland,Quartz,Stainless Steel,Leather,Mineral,K2G2G5C6
Calvin Klein - CK City - K2G275C6,Unknown,Unknown,"EGP 11,870.00",Unisex,Switzerland,Unknown,Stainless Steel,Leather,Mineral,K2G275C6
Calvin Klein - CK City - K2G21520,Unknown,Unknown,"EGP 9,230.00",Unisex,Switzerland,Unknown,Stainless Steel,Leather,Mineral,K2G21520
Calvin Klein - CK City - K2G2G1CX,Unknown,Unknown,"EGP 7,910.00",Unisex,Switzerland,Unknown,Stainless Steel,leather,Mineral,K2G2G1CX
Calvin Klein - CK Highno / CK high noon - K8M216G6,Unknown,Unknown,"EGP 9,230.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Calvin Klein - CK Highno / CK high noon - K8M276G6,Unknown,Unknown,"EGP 11,210.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Calvin Klein - CK Highno / CK high noon - K8M271C1,Unknown,Unknown,"EGP 10,550.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Calvin Klein - CK Minimal - K3M21BZ6,Unknown,Unknown,"EGP 7,910.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Calvin Klein - CK Posh - K8Q371C6,Unknown,Unknown,"EGP 10,550.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Calvin Klein - CK Posh - K8Q376C3,Unknown,Unknown,"EGP 11,210.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Calvin Klein - CK Posh - K8Q316G6,Unknown,Unknown,"EGP 8,700.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Calvin Klein - CK Light - K6L2M616,Unknown,Unknown,"EGP 10,020.00",Unisex,Switzerland,Unknown,Stainless Steel,Stainless Steel,Mineral,K6L2M616
Calvin Klein - Suspenion - K3323330,Unknown,Unknown,"EGP 6,210.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Tory Burch - THE COLLINS - TB1200,TB1200,Unknown,"EGP 8,545.00",Unisex,China,Unknown,STAINLESS STEEL,STAINLESS STEEL,'-,TB1200
Tory Burch - THE BUDDY CLASSIC - TRB2005,TRB2005,Unknown,"EGP 4,935.00",Unisex,China,Unknown,STAINLESS STEEL,LEATHER,'-,TRB2005
Boss Black - HB151.3086,Aubrey,"
      Boss Black","EGP 18,135.00",Men,China,Quartz,Stainless steel,Kevlar-like strap,Mineral,1513086
Calvin Klein - CK Posh - K8Q316C3,Unknown,Unknown,"EGP 8,570.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - General - AMW - 703D - 1AVDF,Unknown,Unknown,"EGP 8,250.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - General - AQ - S810W - 3AVDF,General,"
      Casio","EGP 4,895.00",Men,China,Tough Solar,Resin,Resin,Resin,AQ-S810W-3AVDF
Casio - General - AQ - S810WC - 4AVDF,Unknown,Unknown,"EGP 5,295.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - Beside - BEL - 130L - 1AVDF,Beside,"
      Casio","EGP 6,695.00",Women,China,Quartz,Stainless steel,Genuine Leather,Mineral,BEL-130L-1AVDF
Casio - Beside - BEM - 506BD - 7AVDF,Beside,"
      Casio","EGP 10,695.00",Men,China,Quartz,Stainless steel,Stainless steel,Mineral,BEM-506BD-7AVDF
Casio - Beside - BEM - 506BL - 1AVDF,Beside,"
      Casio","EGP 9,895.00",Men,China,Quartz,Stainless Steel,Genuine Leather,Mineral,BEM-506BL-1AVDF
Casio - Beside - BEM - 506L - 7AVDF,Beside,"
      Casio","EGP 9,895.00",Men,China,Quartz,Stainless steel,Genuine Leather,Mineral,BEM-506L-7AVDF
Casio - Beside - BEM - 507L - 7AVDF,Beside,"
      Casio","EGP 9,895.00",Men,China,Quartz,Stainless steel,Genuine Leather,Mineral,BEM-507L-7AVDF
Casio - BABY - G - BGA - 180BE - 2BDR,BABY-G,"
      Casio","EGP 10,750.00",Women,China,Quartz,Resin,Resin,Mineral,BGA-180BE-2BDR
Casio - BABY - G - BGA - 190BE - 2ADR,BABY-G,"
      Casio","EGP 10,750.00",Women,China,Quartz,Resin,Resin,Mineral,BGA-190BE-2ADR
Casio - G - Shock - DW - 6900 - 1VDR,G-Shock,"
      Casio","EGP 6,395.00",Men,China,Quartz,Resin,Resin,Mineral,DW-6900-1VDR
Casio - G - Shock - DW - 6900NB - 1DR,G-Shock,"
      Casio","EGP 7,495.00",Men,China,Quartz,Resin,Resin,Mineral,DW-6900NB-1DR
Casio - G - SHOCK - DW - 6900ZB - 8DR,Unknown,Unknown,"EGP 9,595.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Casio - G - Shock - DW - 9052 - 1VDR,G-Shock,"
      Casio","EGP 6,095.00",Men,China,Quartz,Resin,Resin,Mineral,DW-9052-1VDR
Casio - G - SHOCK - DW - 9052 - 2VDR,G-Shock,"
      Casio","EGP 6,095.00",Men,China,Quartz,Resin,Resin,Mineral,DW-9052-2VDR
Tommy Hilfiger - Dean - 179.1273,Unknown,Unknown,"EGP 12,805.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Tommy Hilfiger - Decker - 179.1561,Decker,"
      Tommy Hilfiger","EGP 13,900.00",Men,China,Quartz,Stainless steel,Genuine Leather,Mineral,179.1561
Tommy Hilfiger - Jake - 179.1236,Unknown,Unknown,"EGP 13,910.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Tommy Hilfiger - Landon - 179.1534,Unknown,Unknown,"EGP 11,420.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Tommy Hilfiger - Lori - 178.1949,Lori,"
      Tommy Hilfiger","EGP 9,145.00",Women,China,Quartz,Stainless steel,Stainless steel,Mineral,178.1949
Gucci - G - Chrono - YA101.204,G-Chrono,Unknown,"EGP 112,850.00",Unisex,Switzerland,Unknown,Stainless Steel,Stainless Steel,Scratch Resistant Sapphire,YA101.204
Gucci - YA126.442,Unknown,Unknown,"EGP 42,650.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Gucci - YA101.203,Unknown,Unknown,"EGP 112,850.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Gucci - YA126.4074,Unknown,Unknown,"EGP 76,370.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lacoste - Biarritz - 2000534,Biarritz,Unknown,"EGP 6,500.00",Unisex,China,Unknown,Stainless Steel,leather,Mineral,2000534
Lacoste - Biarritz - 2000712,Biarritz,Unknown,"EGP 6,500.00",Unisex,China,Unknown,Stainless Steel,Stainless steel,Mineral,2000712
Lacoste - Biarritz - 2000761,Biarritz,Unknown,"EGP 8,500.00",Unisex,China,Unknown,Stainless Steel,Stainless steel,Mineral,2000761
Lacoste - Sofia - 2000766,Sofia,Unknown,"EGP 12,500.00",Unisex,China,Unknown,Stainless Steel,Stainless steel,Mineral,2000766
Lacoste - Sidney - 2000797,Sidney,Unknown,"EGP 10,500.00",Unisex,China,Unknown,Stainless Steel,Stainless steel,Mineral,2000797
Lacoste - Charlotte - 2000804,Charlotte,Unknown,"EGP 12,500.00",Unisex,China,Unknown,Plastic,Stainless Steel and Plastic,Mineral,2000804
Lacoste - Charlotte - 2000831,Charlotte,Unknown,"EGP 12,700.00",Unisex,China,Unknown,Stainless Steel,Leather,Mineral,2000831
Lacoste - Goa - 2020069,Goa,Unknown,"EGP 5,440.00",Unisex,China,Unknown,Plastic,Silicone,Mineral,2020069
Lacoste - Goa - 2020073,Goa,Unknown,"EGP 5,440.00",Unisex,China,Unknown,Plastic,Silicone,Mineral,2020073
Lacoste - Goa - 2020074,Goa,Unknown,"EGP 5,440.00",Unisex,China,Unknown,Plastic,Silicone,Mineral,2020074
Lacoste - Goa New - 2020116,Goa New,Unknown,"EGP 5,440.00",Unisex,China,Unknown,Plastic,Silicone,Mineral,2020116
Lacoste - Goa New - 2020117,Goa New,Unknown,"EGP 5,440.00",Unisex,China,Unknown,Plastic,Silicone,Mineral,2020117
Lacoste - Lacoste.12.12 Kids - 2030008,Lacoste.12.12 Kids,Unknown,"EGP 3,435.00",Unisex,China,Unknown,Plastic,Silicone,Mineral,0
Boss Orange - HB151.2992,H7001,"
      boss","EGP 2,195.00",Men,China,Quartz,Stainless steel with yellow gold IP,Stainless steel with yellow gold IP,Mineral?,1512992
Boss Black - HB151.3387,Amela,"
      boss","EGP 13,610.00",Men,China,Quartz,Stainless steel,Leather,Scratch resistant mineral?,1513387
Boss Black - HB151.3073,Aubrey,"
      boss","EGP 8,245.00",Men,China,Quartz,Stainless steel,Leather,Scratch resistant mineral?,1513073
Boss Black - HB151.3400,Casey,"
      boss","EGP 9,900.00",Men,China,Quartz,Stainless steel,Leather,Mineral,1513400
Boss Black - HB151.3425,Charlee,"
      boss","EGP 10,885.00",Men,China,Quartz,Stainless steel,Leather,Mineral,1513425
Boss Black - HB151.3426,Charlee,"
      boss","EGP 13,610.00",Men,China,Quartz,Stainless steel,Leather,Mineral,1513426
Boss Black - HB151.2885,Dani,"
      boss","EGP 14,510.00",Men,China,Quartz,Stainless steel,Silicon,Mineral,1512885
Boss Black - HB151.3485,Denim,"
      boss","EGP 10,885.00",Men,China,Quartz,Stainless steel,Leather,Mineral,1513485
Boss Black - HB151.2972,Gracie,"
      boss","EGP 13,610.00",Men,China,Quartz,Stainless steel,Embossed crocodile pattern calfskin leather,Mineral,1512972
Boss Black - HB151.2076,James,"
      boss","EGP 15,500.00",Men,China,Quartz,Stainless steel,Leather,Mineral,1512076
Casio - General - AEQ - 200W - 1A2VDF,General,Unknown,"EGP 5,495.00",Unisex,China,Unknown,Resin,Resin,Mineral,AEQ-200W-1A2VDF
Casio - General - MTD - 1085D - 7AVDF,General,Unknown,"EGP 6,995.00",Unisex,China,Unknown,Stainless Steel,Stainless Steel,Mineral,MTD-1085D-7AVDF
Boss Black - Intensity - HB151.3667,Intensity,"
      boss","EGP 20,990.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,HB151.3667
Lacoste - Key West - 2011007,Key West,Unknown,"EGP 8,160.00",Unisex,China,Unknown,Stainless Steel,Silicone,Mineral,2011007
Lacoste - Key West - 2011009,Key West,Unknown,"EGP 10,885.00",Unisex,China,Unknown,Stainless Steel,Stainless Steel,Mineral,2011009
Lacoste - Key West - 2011014,Key West,Unknown,"EGP 10,885.00",Unisex,China,Unknown,Stainless Steel,Stainless Steel,Mineral,2011014
Tommy Hilfiger - Chase - 179.1580,Chase,Unknown,"EGP 14,640.00",Unisex,China,Unknown,Plated Stainless Steel,Plated Stainless Steel,Mineral,179.158
Frederique Constant - Horological - FC - 281WH3ER6B,Horological Smart Watch,Unknown,"EGP 40,200.00",Unisex,Switzerland,Unknown,Polished stainless steel,Stainless steel,Convex sapphire crystal,FC-281WH3ER6B
Frederique Constant - Horological - FC - 285S5B6,Horological Smart Watch,Unknown,"EGP 52,880.00",Unisex,Switzerland,Unknown,Stainless Steel,Alligator Leather,Convex Sapphire,FC-285S5B6
Frederique Constant - Classics - FC - 292MV5B4,Classics Chronograph,Unknown,"EGP 55,020.00",Unisex,Switzerland,Unknown,Rose Gold Plated polished stainless steel 2-parts,Leather,Convex sapphire crystal,FC-292MV5B4
Frederique Constant - Classics - FC - 303V6B4,Classics Index,Unknown,"EGP 43,995.00",Unisex,Switzerland,Unknown,Rose gold plated steel,Leather,Convex sapphire crystal,FC-303V6B4
Frederique Constant - Classics Delight - FC - 306MC3ER6B,Classics Delight,Unknown,"EGP 80,400.00",Unisex,Switzerland,Unknown,Polished stainless steel,Stainless steel,Scratch Resistant Sapphire,FC-306MC3ER6B
Tommy Hilfiger - Multi - function - 179.1608,Multi-function,Unknown,"EGP 12,805.00",Unisex,China,Unknown,Stainless Steel,Stainless Steel,Mineral,179.1608
Calvin Klein - City - K7B21126,City,"
      calvin","EGP 8,700.00",Men,Switzerland,Quartz,Stainless Steel,Stainless Steel,Mineral glass,K7B21126
Calvin Klein - Even extension - K7B21626,Even Extension,Unknown,"EGP 9,230.00",Unisex,Switzerland,Unknown,Stainless Steel,Stainless steel,Mineral glass,K7B21626
Casio - Baby - G - BA - 110CF - 1ADR,Baby-G,Unknown,"EGP 12,750.00",Unisex,China,Unknown,Resin,Resin,Mineral,BA-110CF-1ADR
Casio - Baby - G - BA - 110CR - 7ADR,Baby-G,"
      Casio","EGP 10,795.00",Women,China,Quartz,Resin,Resin,Mineral,BA-110CR-7ADR
Casio - Baby - G - BA - 120T - 1ADR,Baby-G,Unknown,"EGP 10,750.00",Unisex,China,Unknown,Resin,Resin,Mineral,BA-120T-1ADR
Casio - Baby - G - BGA - 260 - 1ADR,Baby-G,Unknown,"EGP 8,395.00",Unisex,China,Unknown,Resin,Resin,Mineral,BGA-260-1ADR
Casio - Baby - G - BGA - 260 - 4ADR,Baby-G,Unknown,"EGP 8,395.00",Unisex,China,Unknown,Resin,Resin,Mineral,BGA-260-4ADR
Casio - Baby - G - BLX - 560VH - 4DR,Baby-G,Unknown,"EGP 7,250.00",Unisex,China,Unknown,Resin,Resin,Mineral,BLX-560VH-4DR
Casio - G - Shock - GA - 140AR - 1ADR,G-Shock,Unknown,"EGP 9,795.00",Unisex,China,Unknown,Resin,Resin,Mineral,GA-140AR-1ADR
Calvin Klein - Established - K9H2X1C1,Established,Unknown,"EGP 8,570.00",Unisex,Switzerland,Unknown,Stainless Steel,Leather,Mineral,K9H2X1C1
Tommy Hilfiger - Meg - 178.2147,Meg,Unknown,"EGP 9,145.00",Unisex,China,Unknown,Stainless Steel,Silicone,Mineral,178.2147
Gucci - YA142.301,GG2570,Unknown,"EGP 78,650.00",Unisex,Switzerland,Unknown,Stainless Steel,Stainless Steel,Scratch Resistant Mineral,YA142.301
Raymond Weil - Freelancer - 2738.STP.20001,Freelancer,Unknown,"EGP 113,710.00",Unisex,Unknown,Unknown,Stainless Steel,Stainless Steel,Sapphire,2738.STP.20001
Raymond Weil - Tango - 5960.ST.00300,Tango,Unknown,"EGP 60,970.00",Unisex,Unknown,Unknown,Stainless Steel,Stainless Steel,Scratch Resistant Sapphire,5960.ST.00300
Casio - Edifice - EFR - 550L - 1AVUDF,Edifice,Unknown,"EGP 16,595.00",Unisex,China,Unknown,Stainless steel,Leather,Mineral,EFR-550L-1AVUDF
Casio - Baby - G - BGD - 570BC - 4DR,Baby-G,Unknown,"EGP 7,250.00",Unisex,China,Unknown,Resin,Resin,Mineral,BGD-570BC-4DR
Casio - Youth - DW - 291H - 1BVDF,Youth,Unknown,"EGP 3,595.00",Unisex,China,Unknown,Resin,Resin,Mineral,DW-291H-1BVDF
Casio - G - Shock - DW - 5600SC - 2DR,G-Shock,Unknown,"EGP 7,995.00",Unisex,China,Unknown,Resin,Resin,Mineral,DW-5600SC-2DR
Casio - G - Shock - DW - 5600SC - 4DR,G-Shock,Unknown,"EGP 7,995.00",Unisex,China,Unknown,Resin,Resin,Mineral,DW-5600SC-4DR
Lacoste - Continental - 2011040,Continental,Unknown,"EGP 9,970.00",Unisex,China,Unknown,Stainless Steel,Leather,Mineral,2011040
Lacoste - Continental - 2011042,Continental,Unknown,"EGP 10,885.00",Unisex,China,Unknown,Stainless Steel,Leather,Mineral,2011042
Lacoste - Leder - 2011051,Leder,Unknown,"EGP 9,060.00",Unisex,China,Unknown,Stainless Steel,Leather,Mineral,2011051
Lacoste - Men - 2011074,Unknown,Unknown,"EGP 7,245.00",Unisex,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Lacoste - Boston - 2011081,Boston,Unknown,"EGP 11,900.00",Unisex,China,Unknown,Stainless Steel,Stainless Steel,Mineral,2011081
Lacoste - 12.12 Kids - 2030015,12.12 Kids,Unknown,"EGP 4,530.00",Unisex,China,Unknown,Plastic,Rubber,Mineral,2030015
Lacoste - 12.12 Kids - 2030018,12.12 Kids,Unknown,"EGP 3,435.00",Unisex,China,Unknown,Plastic,Rubber,Mineral,2030018
Lacoste - 12.12 Kids - 2030029,12.12 Kids,Unknown,"EGP 3,435.00",Unisex,China,Unknown,Plastic,Rubber,Mineral,2030027
Tommy Hilfiger - Alex - 178.2159,Alex,Unknown,"EGP 11,895.00",Unisex,China,Unknown,Stainless Steel,Stainless Steel,Mineral,178.2159
Tommy Hilfiger - Ashley - 178.2232,Ashley,Unknown,"EGP 6,030.00",Unisex,China,Unknown,Plastic,Silicone,Mineral,178.2232
Tommy Hilfiger - Ashley - 178.2233,Ashley,Unknown,"EGP 6,030.00",Unisex,China,Unknown,Plastic,Silicone,Mineral,178.2233
Tommy Hilfiger - Tea - 178.2287,Tea,Unknown,"EGP 11,500.00",Unisex,China,Unknown,Stainless Steel,Stainless Steel,Mineral,178.2286
Tommy Hilfiger - Sport - 179.1348,Sport,"
      Tommy Hilfiger","EGP 11,900.00",Men,China,Quartz,Stainless Steel,Stainless Steel,Mineral,179.1348
Tommy Hilfiger - Austin - 179.1639,Austin,Unknown,"EGP 13,725.00",Unisex,China,Unknown,Stainless Steel,Stainless Steel,Mineral,179.1639
Tommy Hilfiger - Essentials - 179.1661,Essentials,"
      Tommy Hilfiger","EGP 7,500.00",Men,China,Quartz,Stainless Steel,Silicone,Mineral,179.1661
Tommy Hilfiger - Casual - 179.1729,Casual,Unknown,"EGP 12,270.00",Unisex,China,Unknown,Stainless Steel,Leather,Mineral,179.1729
Casio - G - Shock - GA - 2000S - 7ADR,G-Shock,"
      Casio","EGP 8,795.00",Men,China,Quartz,Resin,Resin,Mineral,GA-2000S-7ADR
Casio - G - Shock - GA - 900 - 4ADR,G-Shock,"
      Casio","EGP 9,995.00",Men,China,Quartz,Resin,Resin,Mineral,GA-900-4ADR
Casio - G - Shock - GM - 110 - 1ADR,G-Shock,"
      Casio","EGP 16,995.00",Men,China,Quartz,Stainless Steel,Resin,Mineral,GM-110-1ADR
Casio - G - Shock - GM - S5600 - 1DR,G-Shock,Unknown,"EGP 14,995.00",Unisex,China,Unknown,Stainless Steel,Resin,Mineral,GM-S5600-1DR
Casio - G - Shock - GM - S5600G - 7DR,G-Shock,Unknown,"EGP 15,750.00",Unisex,China,Unknown,Stainless Steel,Resin,Mineral,GM-S5600G-7DR
